""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"25"	2	4	1	50	0.1	0.5	500	37531.085569	1.136	1	0.0315353635012664
"26"	2	3	1	50	0.1	0.25	100	105837.179436	0.2	1	0.0314218589860193
"27"	2	4	1	50	0.1	0.1	50	161833.852644	0.072	1	0.0310345668100723
"28"	2	4	1	50	0.1	0.75	400	41194.337952	1.116	1	0.0300544483097701
"29"	2	4	1	50	0.1	0.25	100	117411.932942	0.17	1	0.029725662632067
"30"	2	4	1	50	0.1	0.25	50	150187.188151	0.086	1	0.0294061508302589
"31"	2	4	1	50	0.1	0.25	100	108823.143549	0.177	1	0.0255654237774182
"32"	2	4	1	50	0.1	0.75	150	73113.631175	0.426	1	0.0253468822799727
"33"	2	4	1	50	0.1	0.25	50	153660.231835	0.083	1	0.0243527385352327
"34"	2	4	1	50	0.1	0.25	100	126742.860306	0.167	1	0.0241748165668785
"35"	2	4	1	50	0.1	0.75	300	48076.477434	0.838	1	0.0241586841725929
"36"	2	4	1	50	0.1	0.1	50	163694.747921	0.071	1	0.0229829948428894
"37"	2	4	1	50	0.1	0.25	200	75983.237023	0.367	1	0.0229381730340112
"38"	2	4	1	50	0.1	0.75	300	46727.839393	0.84	1	0.0229234775230422
"39"	2	4	1	50	0.1	0.25	50	145073.682892	0.088	1	0.0217839612249289
"40"	2	4	1	50	0.1	0.5	200	67507.835895	0.451	1	0.0209745064776681
"41"	2	4	1	50	0.1	0.25	100	111676.685907	0.176	1	0.019196651904928
"42"	2	3	1	50	0.1	0.25	100	107638.495676	0.199	1	0.0189221868413856
"43"	2	4	1	50	0.1	0.5	200	70161.99402	0.45	1	0.018357274248762
"44"	2	4	1	50	0.1	0.25	50	152654.745863	0.084	1	0.01800420797303
"45"	2	4	1	100	0.1	0.75	800	27458.207936	6.098	1	0.0179970999018027
"46"	2	4	1	50	0.1	0.25	50	142704.37568	0.091	1	0.0177332373455198
"47"	2	4	1	50	0.1	0.5	400	44476.106486	0.901	1	0.0171160743217868
"48"	2	4	1	50	0.1	0.5	150	78649.502795	0.343	1	0.0170348004897846
"49"	2	4	1	50	0.1	0.25	200	76710.037787	0.35	1	0.0169068248564283
"50"	2	4	1	50	0.1	0.75	300	50549.991293	0.831	1	0.0162116745182704
"51"	2	3	1	50	0.1	0.5	200	62183.967559	0.491	1	0.0161872564758154
"52"	2	4	1	50	0.1	0.25	50	150809.502977	0.085	1	0.0155850542698624
"53"	2	4	1	50	0.1	0.5	200	65523.523589	0.455	1	0.014737225646318
"54"	2	4	1	50	0.1	0.5	700	33898.34828	1.645	1	0.0146109862859229
"55"	2	4	1	50	0.1	0.25	100	112412.789327	0.174	1	0.0145682513875653
"56"	2	4	1	50	0.1	0.5	200	63528.867461	0.467	1	0.0145575678380283
"57"	2	4	1	50	0.1	0.25	50	142268.777212	0.096	1	0.0138944583809514
"58"	2	4	1	100	0.1	0.5	800	28575.948741	4.195	1	0.0129218344781248
