""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"1"	2	4	1	800	0.9	0.5	600	44485.611071	134.351	1	Inf
"2"	2	4	3	50	0.1	0.1	50	363281.844251	0.054	1	Inf
"3"	2	4	1	400	0.1	1	600	44602.562023	36.072	1	0.800937986327844
"4"	2	4	3	50	0.1	0.1	50	283994.914672	0.055	1	0.238157556364246
"5"	2	4	1	200	0.1	0.5	600	44902.997388	6.736	1	0.157181066801442
"6"	2	4	1	400	0.1	1	400	44885.999017	24.491	1	0.142836510861884
"7"	2	4	1	50	0.1	0.1	50	248411.002201	0.061	1	0.0998164659730107
"8"	2	4	1	50	0.1	0.1	50	259702.975188	0.059	1	0.0861340512017107
"9"	2	4	1	50	0.1	0.5	50	204238.159581	0.091	1	0.0758513862334078
"10"	2	4	1	400	0.25	1	400	44632.202379	26.843	1	0.0734423538821928
"11"	2	4	1	50	0.1	0.1	50	278915.829876	0.057	1	0.0685972801026921
"12"	2	4	1	50	0.1	0.25	50	224371.87623	0.071	1	0.0685155387231043
"13"	2	4	1	50	0.1	0.5	150	89197.543553	0.276	1	0.0680755588927301
"14"	2	4	1	50	0.1	0.25	100	176885.526359	0.142	1	0.0646758054596341
"15"	2	4	1	50	0.1	0.25	100	155050.362042	0.143	1	0.0622946504200431
"16"	2	4	1	50	0.1	0.5	150	109267.934045	0.274	1	0.0578167651397561
"17"	2	4	1	50	0.1	0.5	50	221938.507387	0.09	1	0.051900117482004
"18"	2	4	1	50	0.1	0.5	50	195076.599346	0.094	1	0.0457426247092118
"19"	2	2	1	50	0.1	0.25	100	139089.827045	0.173	1	0.0419761902198698
"20"	2	4	1	50	0.1	0.5	50	188045.754504	0.096	1	0.0365890608285149
"21"	2	2	1	50	0.1	0.25	100	149206.517234	0.171	1	0.0300431743843531
"22"	2	4	1	50	0.1	0.9	50	182195.686928	0.125	1	0.0288084091606282
"23"	2	4	1	50	0.1	0.5	100	130016.377432	0.185	1	0.0267236454906411
"24"	2	4	1	100	0.1	0.5	800	44991.376528	3.422	1	0.0263397003718666
"25"	2	4	1	50	0.1	0.5	100	134369.580312	0.184	1	0.0257004716068797
"26"	2	3	1	50	0.1	0.5	100	116304.787054	0.197	1	0.0231839782826378
"27"	2	4	1	50	0.1	0.5	300	64803.90191	0.556	1	0.0204319779942084
"28"	2	4	1	50	0.1	0.5	200	77927.962056	0.37	1	0.0189171809116017
"29"	2	4	1	50	0.1	0.5	150	83219.228446	0.291	1	0.0188038019751068
"30"	2	3	1	50	0.1	0.5	100	111884.162851	0.208	1	0.0179137892272883
"31"	2	4	1	50	0.1	0.9	200	68390.314215	0.511	1	0.0156661573938071
"32"	2	4	1	50	0.1	0.25	100	177958.286261	0.141	1	0.0151152775684506
"33"	2	4	1	50	0.1	0.5	100	120050.246714	0.19	1	0.0148834204165552
"34"	2	4	1	50	0.1	0.5	100	124907.262765	0.186	1	0.0148533956422341
