""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"75"	2	2	1	50	0.1	0.25	100	9600.042053	0.119	2	0.0147011606845187
"76"	2	4	1	50	0.1	0.5	100	8684.185633	0.145	2	0.01429358235615
"77"	2	4	1	50	0.1	0.25	100	9622.00742	0.113	2	0.014136329780123
"78"	2	4	1	50	0.1	0.5	100	9350.593717	0.134	2	0.0122118584300271
"79"	2	4	1	50	0.1	0.5	100	9439.92744	0.133	2	0.00998058235350336
"80"	2	4	1	50	0.1	0.5	100	8619.09858	0.164	2	0.00985376639251141
"81"	2	4	1	50	0.1	0.25	150	8541.387229	0.168	2	0.00908195432447353
"82"	2	4	1	50	0.1	0.5	100	8752.962477	0.142	2	0.00773826030285765
"83"	2	4	1	50	0.1	0.25	150	8605.726697	0.166	2	0.00670034156685222
"84"	2	4	1	50	0.1	0.5	150	8115.627726	0.213	2	0.00639764729009595
"85"	2	4	1	50	0.1	0.5	50	11277.426267	0.067	2	0.00630208698689158
"86"	2	4	1	50	0.1	0.5	150	8098.015822	0.214	2	0.00551560617524533
"87"	2	4	1	50	0.1	0.5	100	8775.403302	0.141	2	0.00357709811847703
"88"	2	4	1	50	0.1	0.1	50	15219.957119	0.043	3	Inf
"89"	2	4	1	50	0.1	0.5	600	7544.365902	0.894	3	Inf
"90"	2	4	1	50	0.1	0.25	50	14023.564153	0.05	3	0.184258633205016
"91"	2	4	1	50	0.1	0.25	50	12845.919136	0.053	3	0.153785678585566
"92"	2	4	1	50	0.1	0.25	100	10186.923374	0.108	3	0.126420933552428
"93"	2	4	1	50	0.25	0.5	300	7789.874824	0.479	3	0.125916682385274
"94"	2	4	1	50	0.1	0.5	50	11457.63876	0.072	3	0.121910952949717
"95"	2	4	1	50	0.1	0.5	600	7776.214143	0.854	3	0.0944448197048758
"96"	2	4	1	50	0.1	0.25	50	12046.067249	0.06	3	0.0924410321778684
"97"	2	4	1	50	0.1	0.5	200	8071.044528	0.287	3	0.0907073288798385
"98"	2	4	1	50	0.1	0.5	150	8344.59664	0.215	3	0.062687341291298
"99"	2	4	1	50	0.1	0.5	150	8704.308739	0.21	3	0.0595858220787268
"100"	2	4	1	50	0.1	0.5	100	8942.24085	0.14	3	0.057778855683694
