""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"76"	2	3	1	1000	0.1	1	200	665.887118	73.124	2	0.237018802823395
"77"	2	4	1	1000	0.1	1	200	666.527812	68.115	2	0.233461923761724
"78"	2	2	1	100	0.25	0.75	900	667.786213	6.449	2	0.174285024554783
"79"	2	4	1	50	0.1	0.25	150	1217.360082	0.216	2	0.126542455025465
"80"	2	4	1	50	0.1	0.1	50	2105.415656	0.061	2	0.0997342099406048
"81"	2	4	1	50	0.1	0.5	150	1063.868519	0.272	2	0.0909234807078987
"82"	2	4	1	50	0.1	0.1	50	2150.077857	0.055	2	0.0901288244095637
"83"	2	4	1	50	0.1	0.25	50	1979.079409	0.068	2	0.0879529477439334
"84"	2	4	1	50	0.1	0.5	200	893.287476	0.375	2	0.0799271007284379
"85"	2	4	1	50	0.1	0.5	200	954.426882	0.368	2	0.0791211441883529
"86"	2	4	1	50	0.1	1	50	1635.321496	0.128	2	0.0743884285995148
"87"	2	4	1	50	0.1	0.25	100	1454.322718	0.14	2	0.0704743243797198
"88"	2	4	1	50	0.1	0.25	50	1893.406599	0.071	2	0.0657916795091341
"89"	2	4	1	50	0.1	0.25	100	1553.550782	0.137	2	0.0649779858544599
"90"	2	4	1	50	0.1	0.5	150	1028.176045	0.283	2	0.0631546270411929
"91"	2	4	1	50	0.1	0.25	100	1403.086117	0.146	2	0.0608073183054929
"92"	2	4	1	50	0.1	0.5	100	1350.386366	0.182	2	0.0593930050121336
"93"	2	4	1	50	0.1	0.25	100	1523.937826	0.139	2	0.0578495045941068
"94"	2	4	1	50	0.1	0.5	50	1753.949291	0.088	2	0.0553832983430244
"95"	2	4	1	50	0.1	0.5	300	818.99215	0.549	2	0.0541975405407616
"96"	2	4	1	50	0.1	0.75	300	803.145569	0.678	2	0.0525533610381962
"97"	2	4	1	50	0.1	0.25	50	1816.478021	0.074	2	0.051248359908767
"98"	2	4	1	50	0.1	0.5	50	1680.779753	0.094	2	0.0504959825750544
"99"	2	4	1	50	0.1	0.25	50	1954.584104	0.069	2	0.0499490993385377
"100"	2	4	1	50	0.1	0.5	100	1280.233814	0.192	2	0.0492371872501352
