""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"1"	2	4	1	50	0.1	0.1	50	597114.462268	0.064	1	Inf
"2"	2	4	1	800	0.25	0.75	800	58570.748134	207.753	1	Inf
"3"	2	3	1	800	0.25	0.1	800	58622.668324	71.77	1	0.937166254970899
"4"	2	4	1	200	0.1	0.75	700	58779.196447	13.194	1	0.299014131963124
"5"	2	4	3	50	0.1	0.1	50	537171.613739	0.067	1	0.13143822739492
"6"	2	4	3	50	0.1	0.25	50	479210.840992	0.08	1	0.0987104682731103
"7"	2	3	1	50	0.1	0.1	50	517322.145663	0.079	1	0.0768762341109961
"8"	2	4	1	50	0.1	0.5	150	239502.290483	0.325	1	0.0540333629780537
"9"	2	3	1	50	0.1	0.25	150	266013.237887	0.286	1	0.052116912572363
"10"	2	4	3	50	0.1	0.25	50	463991.215423	0.081	1	0.05139148476959
"11"	2	4	1	50	0.1	0.25	100	360015.400465	0.167	1	0.0497725799246754
"12"	2	3	1	50	0.1	0.5	50	402603.121169	0.13	1	0.0432112492586774
"13"	2	4	1	50	0.1	0.75	50	393078.307457	0.143	1	0.0416329815702643
"14"	2	4	1	50	0.1	0.25	100	375731.51933	0.166	1	0.0373632909807947
"15"	2	3	1	50	0.1	0.5	50	416384.974682	0.127	1	0.0345677865245041
"16"	2	4	1	50	0.1	0.5	150	219757.42165	0.337	1	0.0338676450971893
"17"	2	4	1	50	0.1	0.75	150	199436.599182	0.408	1	0.0332717488671053
"18"	2	4	1	50	0.1	0.25	100	380198.668713	0.165	1	0.0322148615501633
"19"	2	4	1	50	0.1	0.25	50	451465.943509	0.089	1	0.0321111711035844
"20"	2	4	1	50	0.1	0.5	150	232250.26303	0.329	1	0.0318189509005919
"21"	2	4	1	50	0.1	0.5	300	160532.533192	0.656	1	0.0289131939593658
"22"	2	4	1	50	0.1	0.5	100	318226.117268	0.22	1	0.0284179058043158
"23"	2	4	3	50	0.1	0.5	50	428768.888661	0.11	1	0.0282626534893585
"24"	2	4	1	50	0.1	0.5	200	194001.918006	0.439	1	0.0280845390700535
"25"	2	3	1	50	0.1	0.5	150	211820.911274	0.378	1	0.0272417702050075
"26"	2	3	1	50	0.1	0.25	150	274927.324221	0.28	1	0.0271393765852762
"27"	2	4	1	50	0.1	0.5	300	151883.33311	0.658	1	0.0268837779129536
"28"	2	4	1	50	0.1	0.1	50	526104.976303	0.068	1	0.0260549385349464
"29"	2	4	3	50	0.1	0.5	50	436494.997331	0.108	1	0.025646742701832
"30"	2	4	1	50	0.1	0.5	100	306454.343432	0.221	1	0.0255623869115085
"31"	2	4	1	50	0.1	0.5	200	184347.560532	0.441	1	0.0246987895520921
"32"	2	4	1	50	0.1	0.75	300	115673.843743	0.826	1	0.0242374738194431
"33"	2	4	1	50	0.1	0.75	300	122936.290609	0.806	1	0.0241846416447532
"34"	2	3	1	50	0.1	0.25	100	341347.945631	0.191	1	0.0240621350789865
"35"	2	3	1	50	0.1	0.5	50	421239.474391	0.114	1	0.0230010613525618
"36"	2	4	1	100	0.1	0.75	1000	59742.132878	6.632	1	0.022299394759471
"37"	2	4	1	50	0.1	0.25	100	348850.95666	0.171	1	0.0210795816185345
"38"	2	3	1	50	0.1	0.5	100	292084.962394	0.234	1	0.0209501949043043
"39"	2	4	1	50	0.1	0.5	300	128392.890324	0.692	1	0.0205186098247481
"40"	2	4	1	50	0.1	0.5	300	146016.85353	0.66	1	0.0194984926887778
"41"	2	3	1	50	0.1	0.25	100	331936.242634	0.195	1	0.0187755242690243
"42"	2	4	1	200	0.1	0.5	700	59244.316528	9.907	1	0.0179045650422771
"43"	2	4	1	50	0.1	0.5	100	322940.864413	0.215	1	0.017529447602404
"44"	2	3	1	50	0.1	0.25	100	331223.797456	0.199	1	0.0167442611966451
"45"	2	4	1	200	0.1	0.5	700	59470.139358	9.741	1	0.0166900903728779
"46"	2	4	3	50	0.1	0.5	50	442618.763889	0.107	1	0.0165889454181721
"47"	2	4	1	50	0.1	0.25	150	282157.660192	0.26	1	0.0165404698543707
