""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"75"	2	4	1	50	0.1	0.5	50	246097.712414	0.08	2	0.0597467817472719
"76"	2	3	1	50	0.1	0.75	50	234798.41037	0.103	2	0.0590538006343659
"77"	2	3	1	50	0.1	0.25	50	258623.042299	0.071	2	0.0562611306824074
"78"	2	4	1	50	0.1	0.25	100	198037.844801	0.127	2	0.0532250864308573
"79"	2	4	1	50	0.1	0.5	100	183167.210645	0.158	2	0.0517195840356548
"80"	2	4	1	50	0.1	0.5	150	157098.595186	0.236	2	0.0516830224986422
"81"	2	3	1	50	0.1	0.25	50	271153.155719	0.07	2	0.0512174342462969
"82"	2	4	1	50	0.1	0.5	100	191575.955501	0.157	2	0.0475722297497932
"83"	2	4	1	50	0.1	0.25	100	227637.008575	0.118	2	0.0466834465288207
"84"	2	2	1	50	0.1	0.75	200	129338.302583	0.441	2	0.0458737613295574
"85"	2	4	1	50	0.1	0.5	800	109865.965458	1.353	2	0.0441364989991684
"86"	2	4	1	50	0.1	0.5	100	175340.605271	0.159	2	0.0421427400408331
"87"	2	4	1	50	0.1	0.5	150	167090.925753	0.235	2	0.0414149305231329
"88"	2	4	1	50	0.1	0.5	50	253506.864386	0.079	2	0.039952044152937
"89"	2	4	1	50	0.1	0.5	150	150867.05564	0.237	2	0.0369217195998638
"90"	2	4	1	50	0.1	0.25	100	217160.995101	0.121	2	0.0358927136558092
"91"	2	4	1	50	0.1	0.25	50	274687.79546	0.063	2	0.0348649116955885
"92"	2	4	1	50	0.1	0.25	100	208219.40072	0.125	2	0.0346624524125918
"93"	2	4	1	50	0.1	0.25	100	220176.691142	0.12	2	0.0333842791614685
"94"	2	4	1	50	0.1	0.1	50	324153.117633	0.051	2	0.0320679590761974
"95"	2	4	1	50	0.1	0.5	300	120748.165742	0.48	2	0.0316709037375693
"96"	2	3	1	50	0.1	0.75	150	136896.419848	0.319	2	0.0300752994728302
"97"	2	4	1	50	0.1	0.5	400	114815.467983	0.675	2	0.0291036692433351
"98"	2	4	1	50	0.1	0.25	100	208910.889201	0.122	2	0.0285043670773735
"99"	2	4	1	50	0.1	0.75	150	144231.693495	0.311	2	0.0279869882676536
"100"	2	4	1	50	0.1	0.75	100	170010.022295	0.193	2	0.0267947296021194
