""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"75"	2	3	1	50	0.1	0.5	400	64742.558209	1.268	1	0.0123913355312561
"76"	2	3	1	50	0.1	0.5	300	78904.354353	0.975	1	0.0122055928990156
"77"	2	4	1	50	0.1	0.75	900	40985.690155	3.074	1	0.0116064980348958
"78"	2	3	1	50	0.1	0.5	400	65586.296372	1.25	1	0.0114983761520885
"79"	2	4	1	50	0.1	0.5	800	47061.03659	2.225	1	0.0114381010603983
"80"	2	4	1	50	0.1	0.5	300	82202.039286	0.823	1	0.0114239296040078
"81"	2	4	1	50	0.1	0.5	700	48898.84773	1.958	1	0.0113473410279045
"82"	2	4	1	50	0.1	0.5	800	45782.027799	2.274	1	0.0111535500786934
"83"	2	4	1	50	0.1	0.5	700	50599.4856	1.926	1	0.0111323226267131
"84"	2	4	1	50	0.1	0.5	600	53479.675055	1.681	1	0.0110258991435508
"85"	2	4	1	50	0.1	0.5	400	68689.617033	1.104	1	0.0110129142651885
"86"	2	4	1	50	0.1	0.75	300	78218.037224	1.029	1	0.0103745535349854
"87"	2	4	1	50	0.1	0.5	400	70581.965541	1.1	1	0.0101649461533745
"88"	2	4	1	50	0.1	0.25	100	178281.438235	0.207	1	0.00990324834063786
"89"	2	4	1	50	0.1	0.5	500	62770.781342	1.369	1	0.00949127376696205
"90"	2	4	1	50	0.1	0.5	800	48301.688989	2.214	1	0.00921975340563254
"91"	2	3	1	50	0.1	0.5	150	116851.350047	0.503	1	0.00921001249790329
"92"	2	4	1	50	0.1	0.5	500	62902.594956	1.367	1	0.00916326916460047
"93"	2	4	1	50	0.1	0.75	900	42351.499158	3.073	1	0.00915972798990292
"94"	2	3	1	50	0.1	0.25	150	141113.88146	0.376	1	0.00915059252930172
"95"	2	4	1	100	0.1	0.75	1000	33590.255429	8.554	1	0.00886778015135531
"96"	2	4	1	50	0.1	0.25	300	100181.690305	0.637	1	0.00877725073876528
"97"	2	4	1	50	0.1	0.5	400	69660.044105	1.103	1	0.00842908731956611
"98"	2	4	1	100	0.1	0.75	1000	32923.137103	8.589	1	0.00749682459300883
"99"	2	4	1	50	0.1	0.5	300	82179.985462	0.828	1	0.0063164916815965
"100"	2	4	1	200	0.1	0.75	900	31782.663658	22.629	1	0.00467117200804471
