""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"1"	2	3	1	700	0.1	0.9	900	98530.361123	190.026	1	Inf
"2"	2	4	1	50	0.1	0.1	50	573064.760694	0.062	1	Inf
"3"	2	3	1	700	0.1	0.5	900	99721.577435	113.546	1	0.701376967839265
"4"	2	4	1	900	0.1	0.5	300	99746.586842	57.201	1	0.487260421103032
"5"	2	4	1	200	0.9	0.5	800	100658.604617	21.301	1	0.272454327506447
"6"	2	4	1	100	0.1	0.75	900	100782.879009	5.795	1	0.088175714745112
"7"	2	4	1	50	0.1	0.1	50	526993.693633	0.067	1	0.076588408466599
"8"	2	4	1	50	0.1	0.25	100	361662.595791	0.16	1	0.0673358591404081
"9"	2	4	1	50	0.1	0.1	50	550395.573255	0.066	1	0.0629503148413387
"10"	2	3	1	50	0.1	0.9	50	395639.079896	0.157	1	0.062689396379369
"11"	2	4	1	50	0.1	0.1	50	507390.291508	0.069	1	0.0526373372467698
"12"	2	4	1	50	0.1	0.25	50	450950.244682	0.082	1	0.0485688514067115
"13"	2	4	3	50	0.1	0.25	50	472768.981187	0.081	1	0.0422649993339073
"14"	2	4	1	50	0.1	0.1	50	562339.447869	0.064	1	0.0403844472165173
"15"	2	4	1	50	0.1	0.5	100	311936.819708	0.211	1	0.036426721959108
"16"	2	4	1	50	0.1	0.5	300	185072.609467	0.635	1	0.0354191037287572
"17"	2	3	1	50	0.1	0.75	150	225977.949858	0.421	1	0.0352114694967775
"18"	2	4	1	50	0.1	0.25	50	490365.996055	0.079	1	0.0341292765198625
"19"	2	4	1	50	0.1	0.5	50	439909.163955	0.103	1	0.0324112859618106
"20"	2	4	1	50	0.1	0.25	100	340192.078807	0.167	1	0.0323688088037965
"21"	2	4	1	50	0.1	0.5	150	262495.929034	0.316	1	0.0318386518800394
"22"	2	4	1	50	0.1	0.25	100	357622.194705	0.165	1	0.0314423749516548
"23"	2	4	1	50	0.1	0.25	50	474681.514767	0.08	1	0.0313427137424604
"24"	2	4	1	50	0.1	0.5	100	326413.414147	0.21	1	0.0306373182812256
"25"	2	4	1	50	0.1	0.25	150	287514.083696	0.246	1	0.0302182484139458
"26"	2	3	1	50	0.1	0.5	100	302620.439997	0.24	1	0.0274949960855253
"27"	2	4	1	50	0.1	0.5	150	251856.508699	0.318	1	0.0272257554745645
"28"	2	4	1	50	0.1	0.25	150	282692.697156	0.254	1	0.0270558645759001
"29"	2	4	1	50	0.1	0.5	300	170283.832964	0.636	1	0.0264373633713508
"30"	2	4	1	50	0.1	0.5	50	427359.270386	0.105	1	0.0257548794795645
"31"	2	4	1	50	0.1	0.1	50	497445.903516	0.072	1	0.0241679081677228
"32"	2	3	1	50	0.1	0.25	150	270557.204244	0.275	1	0.0234033150600465
"33"	2	4	1	50	0.1	0.5	200	213420.913481	0.423	1	0.023341192095716
"34"	2	3	1	50	0.1	0.9	50	408079.212794	0.152	1	0.0224505099379784
"35"	2	3	1	50	0.1	0.9	50	396858.854567	0.156	1	0.0221764725881456
"36"	2	4	1	50	0.1	0.5	200	205213.311439	0.426	1	0.0213346369667239
"37"	2	4	1	50	0.1	0.5	150	247217.023857	0.32	1	0.0201383594365698
"38"	2	3	1	50	0.1	0.25	50	445529.81628	0.094	1	0.0197696309926171
"39"	2	4	1	50	0.1	0.5	600	120449.129761	1.289	1	0.0193167255018759
"40"	2	3	1	50	0.1	0.25	100	333861.936009	0.185	1	0.0185806527743508
"41"	2	4	1	50	0.1	0.5	600	127530.199743	1.288	1	0.0171091146442932
"42"	2	4	1	50	0.1	0.5	150	240555.12307	0.321	1	0.0169639062053974
"43"	2	4	1	50	0.1	0.75	150	233155.249783	0.409	1	0.016618431708495
"44"	2	4	1	50	0.1	0.5	300	162716.514848	0.643	1	0.0163959594144972
"45"	2	3	1	50	0.1	0.5	50	416924.187873	0.118	1	0.015015200470921
"46"	2	4	1	50	0.1	0.75	900	105752.902487	2.463	1	0.0146415823519829
"47"	2	4	1	50	0.1	0.5	200	212880.722039	0.425	1	0.0146297546100704
"48"	2	4	1	50	0.1	0.5	150	269729.099536	0.315	1	0.0145692517629886
"49"	2	4	1	100	0.1	0.5	900	105468.289242	4.419	1	0.0135239962319654
"50"	2	4	1	50	0.1	0.5	300	170239.443417	0.64	1	0.0135107602142098
"51"	2	4	1	50	0.1	0.5	100	329137.665134	0.209	1	0.0133939935508547
"52"	2	4	1	100	0.1	0.75	900	103982.329139	5.675	1	0.012865493910317
"53"	2	4	1	50	0.1	0.5	200	200922.256602	0.433	1	0.012792271234938
"54"	2	4	1	50	0.1	0.25	50	493843.539734	0.078	1	0.0126429061413192
"55"	2	4	1	50	0.1	0.75	200	189907.132306	0.545	1	0.0125119808210676
"56"	2	4	1	50	0.1	0.75	200	191780.379779	0.527	1	0.0124998731134052
"57"	2	4	1	50	0.1	0.5	400	143716.814395	0.861	1	0.0124592357534655
"58"	2	4	1	50	0.1	0.5	600	116823.308503	1.336	1	0.0118386607093258
"59"	2	4	1	50	0.1	0.25	100	339457.766184	0.17	1	0.0113658260224815
"60"	2	4	1	50	0.1	0.5	100	305964.03729	0.213	1	0.011088562907793
"61"	2	4	1	50	0.1	0.5	300	155215.159542	0.67	1	0.0107662054821758
"62"	2	4	1	50	0.1	0.5	300	159317.978817	0.667	1	0.0105133007346627
"63"	2	4	1	50	0.1	0.75	900	107680.851178	2.386	1	0.00999125832243333
"64"	2	3	1	50	0.1	0.5	50	422220.899405	0.117	1	0.00983847073089777
"65"	2	4	1	50	0.1	0.25	300	196844.62212	0.517	1	0.00965178321085124
"66"	2	4	1	100	0.1	0.5	900	104209.398491	4.51	1	0.00925759018682304
"67"	2	4	1	50	0.1	0.5	400	148265.043009	0.859	1	0.00903571548638756
"68"	2	4	1	50	0.1	0.5	50	425453.386593	0.106	1	0.0088100430770736
"69"	2	4	1	50	0.1	0.25	150	285678.607657	0.25	1	0.00862678389506013
"70"	2	4	1	50	0.1	0.75	50	413823.42884	0.129	1	0.00851602985086184
"71"	2	4	1	50	0.1	0.75	400	133362.946862	1.091	1	0.00840004400964662
"72"	2	4	1	50	0.1	0.75	50	412206.394759	0.14	1	0.00789772203326164
"73"	2	4	1	50	0.1	0.5	400	141338.550275	0.883	1	0.00782962111051892
"74"	2	4	1	50	0.1	0.5	400	152303.542115	0.855	1	0.00780329054768048
"75"	2	4	1	50	0.1	0.5	700	114477.250273	1.518	1	0.0075328025610061
"76"	2	4	1	50	0.1	0.5	150	237719.193705	0.33	1	0.00745056145911294
"77"	2	3	1	50	0.1	0.75	50	409429.242406	0.143	1	0.00741178163731242
"78"	2	4	1	50	0.1	0.75	700	112098.748123	1.863	1	0.00722578598989217
"79"	2	4	1	50	0.1	0.25	100	357839.153156	0.163	1	0.0072204157406944
"80"	2	4	1	50	0.1	0.25	300	198226.906086	0.493	1	0.00712052296967905
"81"	2	4	1	50	0.1	0.5	900	109995.410511	2	1	0.00704728371638851
"82"	2	4	1	50	0.1	0.5	400	139411.135706	0.892	1	0.00694017163566668
"83"	2	2	1	50	0.1	0.75	400	130049.208414	1.286	1	0.00692863740898608
"84"	2	4	1	50	0.1	0.75	400	130842.039753	1.092	1	0.00692675349809989
"85"	2	4	1	50	0.1	0.5	500	135515.387495	1.077	1	0.00649065439764923
"86"	2	4	1	50	0.1	0.5	400	149450.5743	0.857	1	0.00628487995061977
"87"	2	4	1	50	0.1	0.75	150	235264.013091	0.405	1	0.00618845315222877
"88"	2	4	1	50	0.1	0.5	300	161048.761787	0.646	1	0.00617756841141605
"89"	2	4	1	50	0.1	0.75	300	153691.204624	0.809	1	0.00615811946041309
"90"	2	3	1	50	0.1	0.75	600	113881.711338	1.772	1	0.00605115133893461
"91"	2	4	1	50	0.1	0.5	50	422429.047474	0.111	1	0.00581347781770698
"92"	2	3	1	50	0.1	0.5	100	302932.37581	0.238	1	0.00565228251562329
"93"	2	4	1	50	0.1	0.5	100	305735.787035	0.22	1	0.00552959782502042
"94"	2	3	1	50	0.1	0.5	400	137689.104995	0.967	1	0.00532595349816344
"95"	2	3	1	50	0.1	0.5	150	236471.204162	0.355	1	0.0047663584616349
"96"	2	4	1	50	0.1	0.5	900	110373.419593	1.958	1	0.00446626562070518
"97"	2	4	1	50	0.1	0.75	400	136878.190691	1.047	1	0.0044494476193331
"98"	2	4	1	50	0.1	0.25	300	197147.869113	0.509	1	0.00258755135160341
