""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"75"	2	4	1	50	0.1	0.75	300	877.082902	0.775	1	0.00578641278645143
"76"	2	4	1	50	0.1	0.75	600	675.515515	1.557	1	0.00574186331696443
"77"	2	4	1	50	0.1	0.5	400	830.849431	0.839	1	0.00563239091518424
"78"	2	4	1	50	0.1	0.5	600	710.031117	1.267	1	0.00542772642617701
"79"	2	4	1	50	0.1	0.75	300	889.34111	0.773	1	0.00532284780975398
"80"	2	4	1	50	0.1	0.75	600	665.720712	1.56	1	0.00524751015149461
"81"	2	4	1	50	0.1	0.5	400	819.572771	0.841	1	0.0051886674516173
"82"	2	4	1	50	0.1	0.75	900	622.53667	2.374	1	0.00506319646353111
"83"	2	4	1	50	0.1	0.75	300	863.978353	0.795	1	0.00487644056918107
"84"	2	4	1	50	0.1	0.5	900	639.107735	1.91	1	0.00465447141816663
"85"	2	4	1	50	0.1	0.75	900	628.927162	2.339	1	0.00450918135666755
"86"	2	4	1	50	0.1	0.75	300	858.211265	0.798	1	0.00445235397643305
"87"	2	4	1	50	0.1	0.5	300	932.848991	0.633	1	0.00441737107458549
"88"	2	4	1	100	0.1	0.5	900	604.728757	4.386	1	0.00424377268176101
"89"	2	4	1	100	0.1	0.5	900	607.224884	4.29	1	0.00376229964145171
"90"	2	4	1	50	0.1	0.75	300	871.745997	0.793	1	0.00310158123250113
"91"	2	4	1	50	0.1	0.5	400	835.267048	0.838	1	0.00305631424898999
"92"	2	4	1	50	0.1	0.75	900	627.956047	2.34	1	0.00256042097426992
"93"	2	4	1	50	0.1	0.75	300	873.215847	0.776	1	0.00173968651338089
"94"	2	4	1	100	0.1	0.5	900	604.887036	4.335	1	0.001650840554683
"95"	2	4	1	50	0.1	0.75	300	872.281241	0.778	1	0.000659652030159899
