""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"46"	2	4	1	50	0.1	0.5	150	41774.966236	0.268	1	0.0112196651927359
"47"	2	4	1	50	0.1	0.5	500	23898.265573	0.914	1	0.0105801620029328
"48"	2	4	1	50	0.1	0.5	1000	21634.083656	1.846	1	0.0105361167333433
"49"	2	4	1	50	0.1	0.5	600	23334.804485	1.093	1	0.0102046974677983
"50"	2	4	1	50	0.1	0.5	200	35988.297262	0.358	1	0.00984572628409776
"51"	2	4	1	50	0.1	0.5	200	35203.259685	0.359	1	0.00914163190585865
"52"	2	4	1	50	0.1	0.5	300	27223.165259	0.551	1	0.0088164114246289
"53"	2	4	1	50	0.1	0.5	600	22681.95938	1.1	1	0.00799410065237648
"54"	2	4	1	50	0.1	0.5	300	27921.152341	0.546	1	0.00763341519525882
"55"	2	4	1	50	0.1	0.25	150	49087.717824	0.207	1	0.00600241443026724
"56"	2	4	1	50	0.1	0.5	600	23205.141414	1.097	1	0.00469563516223148
"57"	2	4	1	50	0.1	0.5	600	22810.73308	1.098	1	0.00464256774440028
"58"	2	4	1	50	0.1	0.5	400	25452.173641	0.772	1	0.00323276862550684
"59"	2	4	1	100	0.1	0.5	1000	20917.747572	4.015	2	Inf
"60"	1	4	1	50	0.1	0.1	50	132376.652074	0.053	2	Inf
"61"	2	4	1	50	0.1	0.1	50	97865.082783	0.054	2	0.312354623745918
"62"	2	4	1	50	0.1	0.25	50	90033.260172	0.066	2	0.0778528876574
"63"	2	4	1	50	0.1	0.25	50	85282.369319	0.067	2	0.0669645046470633
"64"	2	4	1	50	0.1	0.5	50	76690.93711	0.087	2	0.0632266240243304
"65"	2	4	1	50	0.1	0.1	50	94170.548984	0.061	2	0.0581845356804103
"66"	2	4	1	50	0.1	0.75	50	69341.26643	0.111	2	0.0517607807636358
"67"	2	4	1	50	0.1	0.5	100	53533.922392	0.178	2	0.0507615389682694
"68"	2	4	1	50	0.1	0.25	50	80907.996282	0.072	2	0.050174479102129
"69"	2	4	1	50	0.1	0.5	100	49909.469698	0.179	2	0.0489239390904603
"70"	2	4	1	50	0.1	0.5	150	46143.542525	0.266	2	0.0486805513299989
"71"	2	4	1	50	0.1	0.75	1000	21302.006463	2.293	2	0.0467610495577046
"72"	2	4	1	50	0.1	0.5	150	42601.791034	0.267	2	0.0444891407666236
"73"	2	4	1	50	0.1	0.25	100	62685.632708	0.135	2	0.0390448649990668
"74"	2	4	1	50	0.1	0.75	50	72563.80873	0.109	2	0.038794435935614
"75"	2	4	1	50	0.1	0.25	50	82379.981223	0.068	2	0.0383621406814802
"76"	2	4	1	50	0.1	0.5	200	35055.476922	0.36	2	0.0381885175220778
"77"	2	4	1	50	0.1	0.5	200	37641.612076	0.359	2	0.037220746207974
"78"	2	4	1	50	0.1	0.5	50	73721.05158	0.089	2	0.0365852400453527
"79"	2	4	1	50	0.1	0.25	100	66535.044991	0.133	2	0.0352014070700138
"80"	2	4	1	50	0.1	0.25	150	48029.33534	0.213	2	0.0348989002164119
"81"	2	4	1	50	0.1	0.5	100	55709.681207	0.177	2	0.0346297508412471
"82"	2	4	1	50	0.1	0.1	50	96669.46036	0.059	2	0.032463011190493
"83"	2	4	1	50	0.1	0.25	100	57411.510735	0.146	2	0.0321124583194815
"84"	2	4	1	50	0.1	0.5	150	39086.9442	0.273	2	0.0319565904192218
"85"	2	4	1	50	0.1	0.5	150	41068.449349	0.271	2	0.0308692077534301
"86"	2	4	1	50	0.1	0.25	100	59291.607417	0.142	2	0.0297445896086546
"87"	2	4	1	50	0.1	0.75	200	32604.805548	0.442	2	0.0280171918933527
"88"	2	4	1	50	0.1	0.5	600	22826.000667	1.131	2	0.0265451983518834
"89"	2	4	1	50	0.1	0.5	600	24576.145246	1.099	2	0.026537667048825
"90"	2	4	1	50	0.1	0.9	50	66682.986264	0.124	2	0.0250354122474484
"91"	2	2	1	50	0.1	0.5	300	27274.638439	0.614	2	0.0250217226874732
"92"	2	4	1	50	0.1	0.5	1000	22329.23143	1.841	2	0.0247163799471777
"93"	2	4	1	50	0.1	0.25	100	60797.739555	0.14	2	0.0244945613703503
"94"	2	4	1	50	0.1	0.5	300	30530.930073	0.537	2	0.0241866375459585
"95"	2	4	1	50	0.1	0.5	400	26068.690365	0.731	2	0.0240682996695896
"96"	2	4	1	50	0.1	0.5	300	28471.91678	0.554	2	0.023951438232196
"97"	2	4	1	50	0.1	0.5	200	33281.915881	0.362	2	0.0232852580217006
"98"	2	4	1	50	0.1	0.5	500	25288.645334	0.91	2	0.0213841303584412
"99"	2	4	1	50	0.1	0.5	800	22514.068659	1.475	2	0.0204219442173735
"100"	2	4	1	50	0.1	0.75	1000	21658.245456	2.236	2	0.0192176522257833
