""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"76"	2	2	1	50	0.1	0.5	100	959.256902	0.174	2	0.0433062730775362
"77"	2	4	1	50	0.1	0.75	200	758.476288	0.378	2	0.0427579500471107
"78"	2	4	1	50	0.1	0.1	50	1877.254805	0.052	2	0.0426681196838124
"79"	2	4	1	50	0.1	0.5	50	1396.637592	0.081	2	0.0421841539107028
"80"	2	4	1	50	0.1	0.5	100	962.883985	0.158	2	0.0417306011833598
"81"	2	4	1	50	0.1	0.5	600	688.87511	0.988	2	0.0415314867225888
"82"	2	4	1	50	0.1	0.5	100	1020.062585	0.156	2	0.041025448196602
"83"	2	4	1	50	0.1	0.75	150	836.808657	0.288	2	0.0398706564067
"84"	2	4	1	50	0.1	0.5	50	1432.841676	0.078	2	0.0362956323135463
"85"	2	4	1	50	0.1	0.25	100	1216.270467	0.121	2	0.033308152202438
"86"	2	4	1	50	0.1	0.25	50	1656.51416	0.057	2	0.032453531874221
"87"	2	4	1	50	0.1	0.5	150	842.383206	0.238	2	0.0320277046560745
"88"	2	4	1	50	0.1	0.75	50	1371.297904	0.096	2	0.0315938868099468
"89"	2	4	1	50	0.1	0.5	150	879.082935	0.232	2	0.029257595334048
"90"	2	4	1	50	0.1	0.5	50	1454.124485	0.077	2	0.0252707823191608
"91"	2	4	1	50	0.1	0.5	100	1037.72163	0.154	2	0.0241210443536451
"92"	2	4	1	50	0.1	0.25	50	1649.319503	0.058	2	0.0236025621370003
"93"	2	4	1	50	0.1	0.5	150	867.615116	0.234	2	0.0208867235947894
"94"	2	4	1	50	0.1	0.5	100	1066.926623	0.153	2	0.0191925364511418
"95"	2	4	1	50	0.1	0.5	600	693.300097	0.986	2	0.0134144555512412
"96"	2	4	1	50	0.1	0.5	600	695.311806	0.949	2	0.0129431436846916
"97"	2	4	1	50	0.1	0.5	100	1028.462644	0.155	2	0.0113364959348358
"98"	2	4	1	50	0.1	0.5	600	696.601601	0.941	2	0.00823847427654726
"99"	2	4	1	50	0.1	0.5	150	874.399712	0.233	2	0.00753201241334084
"100"	2	4	1	50	0.1	0.1	50	2190.617115	0.047	3	Inf
