""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"1"	2	3	1	600	0.5	0.25	900	27302.29592	103.273	1	Inf
"2"	3	4	1	50	0.1	0.1	50	210359.636991	0.066	1	Inf
"3"	2	4	1	400	0.1	0.75	1000	27368.678233	66.196	1	0.636834006317103
"4"	2	4	1	400	0.1	0.5	800	27542.665447	37.676	1	0.37182561284705
"5"	2	4	1	400	0.1	0.25	1000	27951.279954	28.133	1	0.276362057789657
"6"	2	4	1	150	0.1	0.5	1000	27952.530724	9.373	1	0.220953511106928
"7"	2	4	1	50	0.1	0.1	50	179506.419181	0.068	1	0.206441473062468
"8"	2	4	1	50	0.1	0.1	50	170580.64889	0.069	1	0.0828020737302945
"9"	2	4	1	50	0.1	0.5	200	69898.969639	0.447	1	0.0496359141749622
"10"	2	4	1	50	0.1	0.1	50	163552.863274	0.07	1	0.0426433853977576
"11"	2	4	1	100	0.1	0.5	1000	28255.550937	5.492	1	0.0423629945341117
"12"	2	3	1	50	0.1	0.75	50	127875.164412	0.157	1	0.0417775442550148
"13"	2	4	1	50	0.1	0.75	150	77030.614854	0.425	1	0.0415957608059575
"14"	2	4	1	50	0.1	0.5	150	82753.349668	0.336	1	0.0367873020019274
"15"	2	4	1	50	0.1	0.5	50	138691.475955	0.111	1	0.0349224852095072
"16"	2	4	1	50	0.1	0.25	100	123083.796482	0.168	1	0.0339503656027861
"17"	2	4	1	50	0.1	0.25	50	149443.631358	0.088	1	0.0333727906920609
"18"	2	4	1	50	0.1	0.25	50	157513.910892	0.083	1	0.0332511375332419
"19"	2	4	1	50	0.1	0.5	300	57862.356376	0.67	1	0.0328674570279693
"20"	2	4	1	50	0.1	0.5	150	88335.510481	0.335	1	0.0317065095018656
"21"	2	3	1	50	0.1	0.1	50	162384.990455	0.081	1	0.0314619683753835
"22"	2	4	1	50	0.1	0.5	100	108494.024698	0.221	1	0.0298420813929228
"23"	2	4	1	50	0.1	0.75	50	131082.716978	0.14	1	0.0292254620359512
"24"	2	4	1	50	0.1	0.5	50	143892.838232	0.109	1	0.0291042027322584
"25"	2	4	1	50	0.1	0.25	100	121356.657889	0.17	1	0.0289719392006057
"26"	2	4	1	50	0.1	0.25	100	117506.039972	0.171	1	0.0288960542837771
"27"	2	4	1	50	0.1	0.25	50	145415.299699	0.09	1	0.0269113782506386
"28"	2	4	1	50	0.1	0.25	50	155982.563648	0.084	1	0.0262601412856314
"29"	2	4	1	50	0.1	0.5	150	81249.740668	0.337	1	0.0261808787293809
"30"	2	4	1	50	0.1	0.5	100	104564.647118	0.222	1	0.0247479785380898
"31"	2	4	1	50	0.1	0.5	100	98774.489198	0.234	1	0.0241022323529462
"32"	2	4	1	50	0.1	0.75	1000	30290.070449	2.814	1	0.0231568729251126
"33"	2	4	1	50	0.1	0.5	150	77717.209925	0.341	1	0.0227456181600798
"34"	2	3	1	50	0.1	0.75	200	61408.113343	0.623	1	0.0226896693378159
"35"	2	4	1	50	0.1	0.5	200	67515.392892	0.452	1	0.0225978108365273
"36"	2	4	1	50	0.1	0.25	50	152456.894149	0.085	1	0.0215186745775569
"37"	2	4	1	50	0.1	0.5	400	46657.576095	0.904	1	0.0204684513647191
"38"	2	3	1	50	0.1	0.5	50	133449.495087	0.126	1	0.0197195389527864
"39"	2	4	1	50	0.1	0.5	300	55165.522685	0.672	1	0.0192320179265863
"40"	2	4	1	50	0.1	0.5	700	34421.589458	1.592	1	0.0192057149676379
"41"	2	4	1	100	0.1	0.5	800	29637.050938	4.234	1	0.0189126292279744
"42"	2	4	1	50	0.1	0.25	100	115791.658345	0.172	1	0.0184040975198624
"43"	2	4	1	50	0.1	0.5	100	101590.103969	0.231	1	0.0182225368707479
"44"	2	4	1	50	0.1	0.5	100	110310.094014	0.219	1	0.0181303810079379
"45"	2	4	1	50	0.1	0.5	200	65558.9465	0.455	1	0.0177264349133425
"46"	2	4	1	50	0.1	0.5	300	54169.108351	0.677	1	0.0174435142848837
"47"	2	3	1	50	0.1	0.25	100	111956.296811	0.204	1	0.0170909546328604
"48"	2	4	1	50	0.1	0.5	500	42004.429128	1.128	1	0.0162599841874719
"49"	2	4	1	50	0.1	0.5	300	51818.815335	0.68	1	0.0158502887731741
"50"	2	4	1	50	0.1	0.25	50	151841.171025	0.087	1	0.0156648305460048
"51"	2	4	1	50	0.1	0.5	50	137172.050419	0.114	1	0.0154143614897758
"52"	2	3	1	50	0.1	0.5	100	96976.960118	0.248	1	0.0145287809171508
"53"	2	4	1	100	0.1	0.5	800	28747.604211	4.408	1	0.0144057158366099
"54"	2	4	1	50	0.1	0.25	300	61986.672481	0.537	1	0.0143063553456977
"55"	2	4	1	50	0.1	0.5	400	44959.547885	0.905	1	0.0142126533239625
"56"	2	4	1	50	0.1	0.5	600	35935.586361	1.403	1	0.0131466406357402
"57"	2	4	1	50	0.1	0.75	300	48823.854529	0.862	1	0.013115183028705
"58"	2	4	1	100	0.1	0.5	1000	28483.131674	5.285	1	0.0130564185335914
"59"	2	4	1	50	0.1	0.5	800	33012.99097	1.82	1	0.0127566741505233
"60"	2	4	1	50	0.1	0.25	150	91629.382571	0.274	1	0.0123883195840653
"61"	2	4	1	50	0.1	0.5	50	135728.349854	0.115	1	0.0121298162185561
"62"	2	4	1	50	0.1	0.5	400	43253.798619	0.943	1	0.0121028323390578
"63"	2	4	1	50	0.1	0.5	300	49982.961955	0.712	1	0.0120356300285438
"64"	2	4	1	50	0.1	0.5	100	103728.426021	0.223	1	0.0119387525543646
"65"	2	4	1	50	0.1	0.5	50	134838.174429	0.116	1	0.0119315155365059
"66"	2	4	1	50	0.1	0.25	100	113968.610962	0.176	1	0.0118081728699398
"67"	2	4	1	50	0.1	0.5	200	63864.546339	0.462	1	0.0117855766628995
"68"	2	4	1	50	0.1	0.5	500	40482.490091	1.137	1	0.011552009590909
"69"	2	4	1	50	0.1	0.5	600	37911.480042	1.367	1	0.0113759347951108
"70"	2	4	1	50	0.1	0.5	100	102267.592167	0.224	1	0.0111732261816325
"71"	2	4	1	50	0.1	0.25	150	92852.232789	0.273	1	0.0108779392131192
"72"	2	4	1	50	0.1	0.25	100	113532.839138	0.181	1	0.0107131589086931
"73"	2	4	1	50	0.1	0.5	600	36546.224715	1.373	1	0.0106016879114534
"74"	2	4	1	50	0.1	0.5	1000	30609.811553	2.365	1	0.00930636936165272
"75"	2	4	1	50	0.1	0.5	400	43935.374858	0.913	1	0.00921929226089838
"76"	2	3	1	50	0.1	0.25	150	90498.41548	0.291	1	0.00904734294341101
"77"	2	4	1	50	0.1	0.25	150	96019.37425	0.258	1	0.0089929448519361
"78"	2	4	1	50	0.1	0.25	150	93722.001741	0.272	1	0.00897617740903875
"79"	2	2	1	50	0.1	0.25	150	89992.248968	0.331	1	0.00891850518284018
"80"	2	4	1	50	0.1	0.5	200	64106.693081	0.456	1	0.00886003474986919
"81"	2	4	1	50	0.1	0.5	600	38712.408312	1.359	1	0.00874873360396942
"82"	2	4	1	50	0.1	0.5	150	88858.101827	0.333	1	0.00863554125101868
