""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"83"	2	4	1	50	0.1	0.1	50	1257	0.093	5	Inf
"84"	2	2	1	50	0.1	0.1	50	1172	0.094	5	0.179339147737679
"85"	2	4	1	50	0.1	0.25	50	1022	0.139	5	0.115201433471764
"86"	2	2	1	50	0.1	0.1	50	1051	0.104	5	0.100838749276087
"87"	2	4	1	50	0.1	0.1	50	1146	0.095	5	0.0970810832215496
"88"	2	4	1	50	0.1	0.25	50	983	0.14	5	0.0764202309592282
"89"	2	4	1	50	0.1	0.1	50	1112	0.096	5	0.0728875348344528
"90"	2	2	1	50	0.1	0.1	50	1081	0.102	5	0.0536861409613566
"91"	2	2	1	50	0.1	0.1	50	1101	0.097	5	0.0377105535398734
"92"	2	4	1	50	0.1	0.5	50	951	0.219	5	0.0352519712711667
"93"	2	4	1	50	0.1	0.1	50	1089	0.1	5	0.0280331341850347
"94"	2	4	1	50	0.1	0.5	50	961	0.211	5	0.0280227395348147
"95"	2	2	1	50	0.1	0.25	50	962	0.152	5	0.0241831537368768
"96"	2	4	1	50	0.1	0.5	50	940	0.22	5	0.0233478693441966
"97"	2	4	1	50	0.1	0.25	50	970	0.148	5	0.0223487454647151
"98"	2	4	1	50	0.1	0.25	50	975	0.143	5	0.0221953006281339
"99"	2	2	1	50	0.1	0.1	50	1084	0.101	5	0.0132101154796141
"100"	2	4	1	50	0.1	0.1	50	1154	0.095	6	Inf
