""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"24"	2	4	1	50	0.1	0.25	100	472077.502579	0.172	1	0.0366248245603779
"25"	2	3	1	100	0.1	0.5	700	81528.666283	4.044	1	0.0364568820860081
"26"	2	4	1	50	0.1	0.75	900	82816.979414	2.573	1	0.0363984963867168
"27"	2	4	1	50	0.1	0.25	100	458465.440101	0.173	1	0.032988309412166
"28"	2	4	1	50	0.1	0.5	100	385424.03136	0.229	1	0.03108360778532
"29"	2	4	1	50	0.1	0.5	100	415452.073227	0.223	1	0.0283503571728755
"30"	2	3	1	100	0.1	0.75	700	77471.94786	5.161	1	0.0282519640658531
"31"	2	4	3	50	0.1	0.5	50	568554.614304	0.109	1	0.027330315932532
"32"	2	4	3	50	0.1	0.25	100	516073.068605	0.168	1	0.0271047392450954
"33"	2	3	1	50	0.1	0.75	100	351483.925346	0.298	1	0.0262949674041327
"34"	2	3	1	50	0.1	0.25	100	426249.894319	0.208	1	0.0251090801352722
"35"	2	3	1	50	0.1	0.5	100	357617.349522	0.254	1	0.0247487564292113
"36"	2	4	1	50	0.1	0.5	300	160177.187451	0.68	1	0.023973746689355
"37"	2	4	1	50	0.1	0.5	100	397927.262837	0.227	1	0.0233090673215365
"38"	2	4	1	50	0.1	0.5	200	222802.687328	0.47	1	0.0223313024504163
"39"	2	3	1	50	0.1	0.5	150	275268.554777	0.379	1	0.0206625415150384
"40"	2	4	1	50	0.1	0.5	100	368124.409715	0.252	1	0.0197950423468879
"41"	2	4	1	50	0.1	0.5	100	406647.631534	0.225	1	0.0196869330263534
"42"	2	4	1	50	0.1	0.5	200	234521.806099	0.454	1	0.0193728138227452
"43"	2	4	1	50	0.1	0.5	200	213701.053331	0.474	1	0.0187211772957845
"44"	2	4	1	50	0.1	0.5	150	285612.008232	0.351	1	0.0182587673720255
"45"	2	3	1	50	0.1	0.75	200	204012.64304	0.606	1	0.0182298563143425
"46"	2	4	3	50	0.1	0.1	50	675081.694928	0.072	1	0.017374917514928
"47"	2	4	1	50	0.1	0.5	400	136630.783531	0.911	1	0.0170793934509711
"48"	2	4	1	50	0.1	0.5	300	153990.564333	0.753	1	0.016395285094065
"49"	2	4	1	100	0.1	0.75	700	80924.536122	4.75	1	0.0163814937376424
"50"	2	4	1	100	0.1	0.5	700	81021.866607	4.142	1	0.0161137678349172
"51"	2	4	1	50	0.1	0.5	400	128087.949391	0.918	1	0.0160294071303205
"52"	2	4	1	50	0.1	0.75	400	126966.904563	1.124	1	0.015851896940694
"53"	2	4	1	50	0.1	0.25	100	448999.350215	0.174	1	0.0156695490298112
"54"	2	4	1	50	0.1	0.75	400	117596.733834	1.129	1	0.0149174100267942
"55"	2	4	1	50	0.1	0.75	300	148788.90592	0.841	1	0.0140721678115071
"56"	2	4	1	50	0.1	0.5	100	376259.023136	0.234	1	0.0137319071961705
"57"	2	4	1	50	0.1	0.75	700	92620.086626	1.988	1	0.0128807720570177
"58"	2	4	1	50	0.1	0.5	100	401706.710695	0.226	1	0.012491924978984
"59"	2	3	1	50	0.1	0.25	100	432753.545749	0.204	1	0.0122703593812968
"60"	2	4	1	50	0.1	0.5	600	114562.05579	1.365	1	0.0118723614034467
"61"	2	3	1	50	0.1	0.5	100	371423.310382	0.25	1	0.0114609406139086
"62"	2	4	1	50	0.1	0.5	600	109310.754934	1.369	1	0.0114450130280663
"63"	2	3	1	50	0.1	0.25	100	442275.30879	0.198	1	0.0110031829464373
"64"	2	3	1	50	0.1	0.75	200	210163.306053	0.603	1	0.0109126407397967
"65"	2	3	1	50	0.1	0.25	100	439287.948413	0.202	1	0.0108226680307267
"66"	2	4	1	50	0.1	0.5	600	102711.983618	1.528	1	0.0107871099279455
"67"	2	4	1	50	0.1	0.5	300	158200.689867	0.704	1	0.0104086642312135
"68"	2	4	1	50	0.1	0.5	400	139915.9264	0.909	1	0.0103517326529564
"69"	2	3	1	50	0.1	0.25	200	272045.787058	0.411	1	0.00976903611782773
"70"	2	4	1	50	0.1	0.5	200	229223.142202	0.466	1	0.00967706600986566
"71"	2	4	1	50	0.1	0.5	700	98885.741828	1.612	1	0.00948096366776373
"72"	2	4	1	50	0.1	0.5	400	143821.675371	0.907	1	0.00938999882881049
"73"	2	3	1	50	0.1	0.25	100	434769.657794	0.203	1	0.00937135977133124
"74"	2	4	1	50	0.1	0.75	700	88436.475368	2.03	1	0.00937086783002188
"75"	2	4	1	50	0.1	0.5	600	106741.510917	1.378	1	0.00934446749771612
"76"	2	4	1	50	0.1	0.5	700	97598.93058	1.629	1	0.00934300604900465
"77"	2	4	1	50	0.1	0.5	600	103355.096636	1.408	1	0.00899270284937438
"78"	2	3	1	50	0.1	0.5	700	95624.710278	1.829	1	0.00886163743993397
"79"	2	3	1	50	0.1	0.75	200	204071.870383	0.604	1	0.00884515656515038
"80"	2	4	1	50	0.1	0.5	150	287559.50461	0.346	1	0.00878202870635573
"81"	2	4	1	50	0.1	0.75	300	145525.164515	0.845	1	0.00851670898459046
"82"	2	3	1	50	0.1	0.5	500	116008.194223	1.262	1	0.00799726725970124
"83"	2	3	1	50	0.1	0.25	100	446920.050692	0.197	1	0.00798265617805663
"84"	2	4	1	50	0.1	0.25	300	210974.713104	0.555	1	0.00783701276793653
"85"	2	4	1	50	0.1	0.5	200	229415.044792	0.459	1	0.00782331160152481
"86"	2	4	1	50	0.1	0.5	800	94750.762305	1.851	1	0.00772402886117165
"87"	2	4	1	50	0.1	0.5	900	87735.48209	2.099	1	0.00745251236449445
"88"	2	4	1	50	0.1	0.75	900	86074.392103	2.537	1	0.00728159240507642
"89"	2	4	1	50	0.1	0.5	100	375895.581509	0.235	1	0.00724883782811292
"90"	2	4	1	50	0.1	0.75	800	87710.348855	2.327	1	0.00719722773079059
"91"	2	4	1	100	0.1	0.5	900	78080.517831	4.926	1	0.00697714372452407
"92"	2	3	1	50	0.1	0.5	900	87112.520284	2.391	1	0.0068719211040839
"93"	2	4	1	100	0.1	0.5	900	79019.585495	4.768	1	0.00683019761618173
"94"	2	3	1	50	0.1	0.5	400	127687.154698	1.062	1	0.00605045119920307
"95"	2	4	1	50	0.1	0.75	900	84523.75301	2.557	1	0.00542779265212475
"96"	2	4	1	50	0.1	0.75	400	116971.188567	1.154	1	0.00514084070259091
"97"	2	4	1	100	0.1	0.75	700	78213.126927	4.887	1	0.00475375195790196
"98"	2	3	1	50	0.1	0.25	100	447836.92009	0.196	1	0.00346515078909743
"99"	2	3	1	300	0.1	1	900	74229.245306	46.355	2	Inf
"100"	2	4	1	50	0.1	0.1	50	758205.45259	0.071	2	Inf
