""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"81"	2	3	1	50	0.1	0.1	50	2090	0.136	3	0.0971024966336829
"82"	2	2	1	50	0.1	0.25	200	1340	0.806	3	0.0963532594596598
"83"	2	4	1	50	0.1	0.1	50	2182	0.13	3	0.0893019061384328
"84"	2	3	1	50	0.1	0.5	50	1675	0.303	3	0.0848676327070131
"85"	2	3	1	50	0.1	0.25	50	1701	0.206	3	0.0773805111860554
"86"	2	4	1	50	0.1	0.1	50	2283	0.128	3	0.0731262893920864
"87"	2	3	1	50	0.1	0.1	50	2475	0.122	3	0.0727819367750065
"88"	2	3	1	50	0.1	0.25	150	1422	0.576	3	0.0709097703492322
"89"	2	2	1	50	0.1	0.25	50	1821	0.195	3	0.0641897985151145
"90"	2	2	1	50	0.25	0.25	100	1468	0.509	3	0.0619822357286687
"91"	2	4	1	50	0.1	0.1	50	2415	0.124	3	0.0610186660737007
"92"	2	3	1	50	0.1	0.1	50	2342	0.126	3	0.0605702355804272
"93"	2	3	1	50	0.1	0.25	50	1770	0.202	3	0.0575995379807039
"94"	2	3	1	50	0.1	0.25	100	1501	0.392	3	0.0570173813141608
"95"	2	3	1	50	0.1	0.5	50	1558	0.308	3	0.0568002693053651
"96"	2	3	1	50	0.1	0.5	50	1587	0.304	3	0.0541881307984039
"97"	2	3	1	50	0.1	0.25	100	1521	0.383	3	0.0508665950166154
"98"	2	4	1	50	0.1	0.25	50	1909	0.189	3	0.0482544565096542
"99"	2	3	1	50	0.1	0.1	200	1458	0.516	3	0.0436994280349356
"100"	2	4	1	50	0.1	0.25	50	1907	0.194	3	0.0415279991105511
