""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"55"	2	4	1	50	0.1	0.75	50	71411.837118	0.112	1	0.00890766698752837
"56"	2	4	1	50	0.1	0.5	400	25779.369319	0.733	1	0.00885059582944273
"57"	2	4	1	50	0.1	0.5	50	75192.948261	0.089	1	0.00869875171062971
"58"	2	3	1	50	0.1	0.75	900	21996.014856	2.141	1	0.00845649418435419
"59"	2	4	1	50	0.1	0.5	700	22042.568588	1.437	1	0.00818146025114956
"60"	2	4	1	50	0.1	0.5	150	41154.576879	0.271	1	0.00790209978076255
"61"	2	4	1	50	0.1	0.5	300	29816.744155	0.54	1	0.00759284719195183
"62"	2	4	1	50	0.1	0.75	300	26176.31197	0.675	1	0.00712095476092458
"63"	2	4	1	50	0.1	0.5	150	41653.000557	0.269	1	0.00699669430694985
"64"	2	4	1	50	0.1	0.75	400	24052.451452	0.905	1	0.00684918135912146
"65"	2	4	1	50	0.1	0.5	300	28470.402184	0.61	1	0.00683591381371448
"66"	2	4	1	50	0.1	0.5	100	54154.315511	0.177	1	0.00614166734257121
"67"	2	4	1	50	0.1	0.5	300	29513.891481	0.542	1	0.00575783397248381
"68"	2	4	1	50	0.1	0.5	300	29159.42951	0.544	1	0.00520782626579381
"69"	2	4	1	50	0.1	0.5	300	28919.613459	0.546	1	0.00408713197634253
"70"	2	4	1	50	0.1	0.5	600	23870.385678	1.093	1	0.00359491935634822
"71"	2	4	1	50	0.1	0.5	300	28693.594749	0.548	1	0.00222773346374245
"72"	2	4	1	50	0.1	0.5	300	28477.374187	0.572	1	0.00205375043458933
"73"	2	4	1	50	0.1	0.5	300	28666.885172	0.55	1	0.00202232770533993
"74"	3	4	1	50	0.1	0.1	50	126570.887295	0.052	2	Inf
"75"	2	2	1	800	0.25	1	200	21503.041079	49.689	2	Inf
"76"	2	4	1	50	0.1	0.1	50	108333.702082	0.053	2	0.241301360537434
"77"	2	4	1	800	0.1	1	200	21527.787465	41.348	2	0.229238646469811
"78"	2	4	1	150	0.1	0.9	900	21630.078931	9.359	2	0.210103745633067
"79"	2	4	1	50	0.1	0.1	50	98916.529794	0.054	2	0.13509614186448
"80"	2	4	1	50	0.1	0.1	50	92854.812506	0.06	2	0.0961166327170235
"81"	2	4	1	50	0.1	0.9	50	71173.748543	0.123	2	0.0789189791582138
"82"	2	4	1	50	0.1	0.25	50	80071.759218	0.07	2	0.0735063847535711
"83"	2	4	1	50	0.1	0.25	50	86475.726643	0.069	2	0.0683984334438708
"84"	2	4	1	50	0.1	0.25	100	66689.012828	0.135	2	0.067985856997069
"85"	2	4	1	50	0.1	0.5	50	75704.777745	0.09	2	0.0603120271785629
"86"	2	4	1	100	0.1	0.75	900	21759.355633	4.562	2	0.0583508550839945
"87"	2	4	1	50	0.1	0.75	150	39404.651263	0.333	2	0.057966481410874
"88"	2	4	1	50	0.1	0.25	50	87907.691968	0.065	2	0.0557097663119485
"89"	2	4	1	50	0.1	0.25	150	48233.781168	0.212	2	0.0471777747012842
"90"	2	4	1	50	0.1	0.25	100	63390.287792	0.136	2	0.0471171658416655
"91"	2	4	1	50	0.1	0.25	100	59231.822681	0.144	2	0.0470408805567648
